(:, :, 1) = 
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569;
529, 534, 539, 544, 549, 554, 559, 564, 569
